EAN,Total 
6471777482506,1
1287008233701,1
2727113177136,1
1184799332777,1
2380726405364,1
9399346359400,1
2909093311643,1
9607338359698,1
8761508098594,1
9285617139744,1
9002781742675,1
9756781568246,1
4771408714504,1
9904889140585,1
5535157286755,1
3968063437713,1
0465428123463,1
9085299746342,1
4159148363907,1
9823385844219,1
3161792539585,1
0289997309611,1
5446205944186,1
6089770121188,1
6948255654323,1
7218105214267,1
0220394745671,1
9724602252698,1
8334238446906,1
3938143585795,1
3321853355060,1
1716093577693,1
9694530595252,1
4298429531489,1
9398480190993,1
0443216320812,1
2060814474822,1
4542210369455,1
7332822748437,1
3683283986512,1
2849136254899,1
2054460630312,1
0917625275358,1
8101685499737,1
9085148437582,1
7214834194542,1
3045314032665,1
0158853331113,1
4497840928711,1
3736646691483,1
4161514685353,1
1411190959761,1
7484045911324,1
5279223245177,1
5522114366698,1
3916977461836,1
3944554603638,1
2042552198659,1
6746872115407,1
6940570412398,1
7871112126727,1
2156949636386,1
6552049283110,1
1739584734559,1
4490285074333,1
3316113263209,1
6490082664537,1
1498287647916,1
9890418392481,1
7647273861339,1
2400229871159,1
8042597518188,1
9834873912174,1
0688340591299,1
6644699248967,1
6373219352524,1
5740390310420,1
2928872503758,1
1073301751741,1
6558932395182,1
8555175501903,1
6642089990960,1
4962803432739,1
6234719718398,1
0314717716926,1
0288519944033,1
6356161789181,1
9402179861955,1
1629602862695,1
9144945357971,1
8675908184033,1
8395010824763,1
9010645810354,1
0646109996297,1
7969559256937,1
8843927248931,1
6054041746063,1
9619176664889,1
9789628574315,1
7266145235889,1
2779637737075,1
8014638405900,1
0017249733460,1
8352365132103,1
8754768430396,1
2030627024170,1
0429318890163,1
1515674460092,1
1536926452702,1
0604837768968,1
6423358709991,1
0273169471329,1
6871280787264,1
6807322014524,1
7442244030246,1
3812989760311,1
1966359511194,1
8643563883745,1
8233822772745,1
7071003967471,1
3171212138632,1
4798852354209,1
9732669484365,1
9541424660179,1
1816687561166,1
6781097548807,1
8222141021009,1
2504040638998,1
2884656313060,1
4157746276872,1
3509085117933,1
4137187167861,1
3645226847434,1
9797867797495,1
8509447035559,1
7070896184187,1
1554781314331,1
5590081847953,1
6680411871792,1
2653307865957,1
8776192175698,1
3340929120197,1
0408924168217,1
5974206075603,1
6103913476727,1
1143322377715,1
1827254221949,1
5109274738093,1
1424977532316,1
2161124539185,1
1632749119577,1
9866143977828,1
5615731293581,1
4569263042258,1
5587605052764,1
6714288666493,1
3188648523116,1
6014965715880,1
9913065924260,1
9624771507530,1
4833763888273,1
6748501501612,1
0701461830266,1
7080779099101,1
6505172327701,1
7355648981246,1
2331178700422,1
4672655318739,1
7484148508414,1
4091779298794,1
2059088012076,1
2257999191648,1
6287548509071,1
5328263271728,1
2134792496845,1
4528225167194,1
7805604093617,1
4455153273553,1
7798707084210,1
5908586420425,1
0674213684434,1
0733515549770,1
8381027942286,1
1911190804547,1
0606756214410,1
1411767594081,1
5228470326412,1
9081565812346,1
2476599084376,1
4108958994641,1
5846678654108,1
7570464104956,1
1997484637671,1
7058018085772,1
7039314863738,1
4264233035642,1
1097717595577,1
2970617893648,1
9002689924401,1
4963001200328,1
1739123767833,1
1011751709721,1
1034455680349,1
0832166626738,1
9959208894595,1
6009509104336,1
9364955850617,1
8217857249212,1
9100031432496,1
1805445188868,1
0858078540719,1
8946693721995,1
9066648266315,1
7701322081694,1
5729810745240,1
4692701218967,1
7283400822288,1
0947824050807,1
8225097137015,1
1705575363800,1
1018527546849,1
3596192335534,1
9089478071980,1
4730317021431,1
3230975254086,1
7629247020584,1
3583511810803,1
6576066953597,1
8139396050732,1
8046105801717,1
8460964582417,1
9937894348165,1
2682427778250,1
7918111661313,1
0102490568272,1
3742895494041,1
5656256964044,1
3741919125374,1
7669987530325,1
7113553631966,1
9587758928028,1
1958833748363,1
8212906828929,1
1673429161493,1
8632491289521,1
4295393633355,1
3442354371660,1
2817795476501,1
2093586945139,1
3955509914075,1
6416355024303,1
6156314290201,1
1118292773386,1
2075849591390,1
0804828673510,1
2201025878836,1
7899274829416,1
4919929148167,1
0217448863542,1
1249279633154,1
0081848029019,1
3814119786888,1
7629017605799,1
2639754256357,1
2299943225801,1
6070961631821,1
7361286014567,1
3573937309289,1
8542280396302,1
5104578498308,1
7394633768165,1
9685317417898,1
6339135677776,1
2551565004333,1
8935259924437,1
5900064699132,1
1799994929433,1
0152262080273,1
5900479408923,1
6967270356845,1
7851168578961,1
5620737890863,1
0578498779444,1
4178568232501,1
2567185559269,1
1710282708479,1
4823685206125,1
1604207729123,1
8231355778036,1
7247994010780,1
3914041144005,1
3792882530054,1
1250909912686,1
1903182564683,1
8981530434713,1
6604095012357,1
1709909327872,1
6743972872087,1
8647959943617,1
9515435483676,1
9683495328807,1
1456921548388,1
0871356281654,1
6832940460934,1
8440991393262,1
6368916766774,1
9111774774255,1
5070877229106,1
3034956384577,1
2895954026156,1
2109702021516,1
3917250225404,1
9526224878207,1
8431496259191,1
4289182954868,1
8313877784563,1
5050198632205,1
3072187548238,1
5656005822823,1
4396785898946,1
5032768619052,1
8941376738185,1
1292084036177,1
7574200148266,1
2600440698195,1
2300809896087,1
0140002569720,1
6760716726680,1
4451634440322,1
9454818033186,1
8246398707783,1
3051369694963,1
4652852099082,1
7285044744674,1
1299562106322,1
0064714620336,1
2180999723956,1
2408563860303,1
5392378805772,1
3464532423886,1
8146394900570,1
9769483649939,1
8892409054119,1
3322977977732,1
6171255608052,1
0145607483334,1
3746798763426,1
1207836800326,1
3866064145180,1
8652888543975,1
4126096991490,1
9579846340706,1
6083082996212,1
0878548811798,1
6930358524108,1
6581921720979,1
5437175273246,1
4898329638013,1
9189876097282,1
1866246344112,1
2512112317153,1
4395073223910,1
3013024594391,1
5909647200475,1
0479386358409,1
8781062902007,1
5548560466515,1
8447989816000,1
6342485037084,1
5171669274929,1
0064213345792,1
2698863964096,1
1756958874109,1
7604056410641,1
8407409567639,1
0105280296973,1
8875450573853,1
6580316908329,1
5589870536789,1
9966612427622,1
0714165544599,1
5766588278495,1
3930022587951,1
1158365152304,1
4105105705334,1
3757273989033,1
1898672331183,1
4003628847961,1
1046611482100,1
7873433824122,1
0197056481966,1
1357841082764,1
9981378081475,1
5099706749875,1
0848982125133,1
8454079584480,1
6548027945934,1
8597955407470,1
5556547488030,1
0466448173919,1
4514591363230,1
5532549780501,1
8703440698647,1
0011954640198,1
2234715106155,1
5182697225029,1
9551215490298,1
3040966459358,1
7788500255054,1
4369846652818,1
2926044875993,1
1239633628759,1
6883403067207,1
8044695623818,1
8750528399996,1
8225597574792,1
3894470746196,1
2758037271082,1
4096310047152,1
7004187204162,1
4795456270232,1
5612041760437,1
3270975081947,1
5758590351440,1
4142316434639,1
8425245669126,1
6318306970106,1
6682677957364,1
4096726574341,1
4196777273535,1
1989427283830,1
2097054995831,1
6477843152274,1
7403991701223,1
1196279995150,1
3092587612322,1
4987497824363,1
9695419703652,1
0462417817952,1
6563991128510,1
9332789562761,1
4595077313932,1
8690767638671,1
4943944495784,1
3972832944920,1
8287832246734,1
7492646791955,1
5916888322750,1
6790499159122,1
7898996350949,1
3674725432698,1
8586172393215,1
6896616856186,1
3096677133773,1
4137611054354,1
2844245560862,1
7800387817412,1
2689557227207,1
8944424266586,1
1561648402193,1
8912709144881,1
7905146414793,1
4059452911798,1
7979312382285,1
2261590885394,1
3963433673036,1
2911397593410,1
4087481056241,1
2831017688275,1
7029726470907,1
2644958642806,1
9193299602619,1
7205629432291,1
0779487638180,1
1896999948930,1
6496126790941,1
5060676986591,1
9837277339189,1
0043426099814,1
1185968292533,1
6642553883330,1
5647970820150,1
4396797270242,1
3599450868683,1
2071085569698,1
5359008222989,1
0345675399593,1
5766238705463,1
3271205401207,1
1579007960123,1
9327347477878,1
2836364281582,1
5395863794261,1
7504956568896,1
5061784339330,1
8088194873060,1
1001439900236,1
6143743593614,1
9020842376904,1
0564958306053,1
7731049991990,1
9733783346188,1
0740066259928,1
7708470340444,1
4848789878337,1
1555301159258,1
3319552930794,1
0675650901863,1
5152792438921,1
8782849325354,1
5247984408957,1
2124448918166,1
3486722953232,1
1543922106072,1
2254564016092,1
1368923110541,1
1385762519465,1
5785055334908,1
9201475136619,1
8026551849525,1
6265199706933,1
2960969549140,1
6101828285892,1
4933567150580,1
7208627485795,1
9781762400154,1
9278697032678,1
9045917208072,1
9173608856414,1
5903742323725,1
7115802311384,1
0872464706756,1
0872741234996,1
2044690763614,1
1238463484726,1
3430522408294,1
9868591012793,1
1822253760437,1
7539635667416,1
6091795634598,1
4348086582222,1
1434223425392,1
7333465022328,1
5256692892378,1
9729356042427,1
3943763831047,1
9640589151369,1
8697888290597,1
5477921710533,1
9538816478412,1
7483028904223,1
3114285425209,1
5991275958187,1
7958923862492,1
8796422842848,1
2966108919768,1
7794563270828,1
8553054166168,1
5816147210746,1
1162052391426,1
5142486646787,1
8196025023390,1
7112481867799,1
2699754512808,1
7783249617866,1
3000688977547,1
7553403235911,1
0327001544143,1
0367917109128,1
6695062906878,1
7641028924515,1
3460884649394,1
7179531506053,1
7516929605859,1
3295504245911,1
2355255776605,1
6098747209590,1
4498277802216,1
0775219165986,1
8441416951845,1
3958146160003,1
3299608179745,1
3976888648849,1
5075068040522,1
0881869381338,1
3300487568176,1
1128310930806,1
2568111089225,1
2812777882035,1
3769650940643,1
2556895843201,1
1774541482852,1
6227101702341,1
9178716030268,1
8067690401014,1
1093245956637,1
5511633747460,1
6635255095477,1
3702764361720,1
7734268861273,1
5917155246670,1
1993456894370,1
6399864391930,1
9053057166091,1
9849727861188,1
2033851929662,1
8141283061936,1
7395763476333,1
8503530131388,1
4255407722826,1
0247464969164,1
6049378601116,1
7458410348244,1
2151895002919,1
6960776087459,1
1015619945597,1
9393243208779,1
2377374956928,1
4231637621771,1
3734140199306,1
1869281392216,1
8859793657524,1
3435399395814,1
4642089489770,1
2575594167296,1
0435072549667,1
0651861966464,1
4748103533617,1
4090615823831,1
3843830248979,1
4222562821718,1
3185574666542,1
2082334843650,1
3239576440232,1
8750993280799,1
4273182155752,1
6713019497368,1
4763543644532,1
7206941600856,1
2937100315643,1
5180789714222,1
4268069459047,1
0365926704952,1
1261577746190,1
6970207166332,1
6030947491245,1
9302067088139,1
4539006315444,1
1805947206671,1
2213967360843,1
7339279782274,1
8078409857848,1
3833564015060,1
6106891691571,1
4529912912042,1
6370008296595,1
6084194019677,1
8488425356605,1
4110304936618,1
5782363739494,1
5290997534816,1
3083521872155,1
1454293987231,1
0011375361665,1
1139954028552,1
8488292057605,1
8550828417457,1
3386096663952,1
8393556099607,1
1808558650314,1
7897008502307,1
0922511499985,1
1449978242705,1
9948941989286,1
1776017125935,1
3150470655280,1
0258345594702,1
5632147654300,1
0307501900113,1
3295644623211,1
1542402078380,1
1342673021425,1
8777772823268,1
3914332264320,1
1371359327971,1
6137766821717,1
5005785013233,1
1379068490290,1
4106715991179,1
0841668202609,1
8822337114098,1
5074021219166,1
2492298757526,1
9938204034167,1
8403303656486,1
3629315675269,1
9529822275140,1
5712729219544,1
2630167816077,1
2034380928133,1
4542869233374,1
0249267416975,1
8834802635755,1
2712918454896,1
9886420924451,1
0296088120819,1
3281676460986,1
9491484315499,1
1922271987318,1
1109430062479,1
5266188318008,1
9202664170599,1
0609369313556,1
5689716649717,1
8792572392363,1
7351414417100,1
7136364651527,1
7692524043255,1
7543781694479,1
8629509602175,1
6737498457538,1
9917566326271,1
0343016491890,1
0229149228704,1
9735316314091,1
2532694935316,1
2995628765111,1
4844361197957,1
5127023628709,1
7559089776472,1
1613108101693,1
9584762599435,1
4520228202506,1
0274928674500,1
6004609980750,1
9540869046241,1
3698685319547,1
7925512534658,1
6458760431840,1
0502245571692,1
8221146822987,1
7676818594364,1
2479002567091,1
8717910071106,1
0855035495396,1
7495753716286,1
3877108091035,1
2681345922530,1
9924345381680,1
4962583489893,1
2549774564984,1
9832099297327,1
1447769104409,1
6348452506751,1
9941130196342,1
8207461654366,1
2223165838501,1
6686878903779,1
8213582396283,1
6052436355104,1
1545066262058,1
4599078301905,1
3213354761726,1
6054514260447,1
3621395640670,1
5105379039738,1
5559256465637,1
9555008873541,1
1022126174204,1
2107840765927,1
0932060194095,1
1182258480793,1
6518358755526,1
1602200614002,1
8761404103798,1
2178162815980,1
3297023938404,1
4097835267568,1
7654421359594,1
3372254490560,1
9159992526782,1
3420393029629,1
4466599002775,1
9507852718325,1
4932311725647,1
3143870235244,1
0748164005133,1
4415526660151,1
3845770690467,1
1467409394960,1
6532552570501,1
4163553904846,1
9975978648398,1
3824605705859,1
0589297222291,1
2473392082646,1
0580763675979,1
8680790395375,1
5872722415531,1
9111451307929,1
7805911897526,1
5977577959619,1
2977498900380,1
7903311427326,1
8145107758286,1
8947211178987,1
2626887446700,1
0379632608497,1
0209992144123,1
0553912413548,1
4817156841755,1
2000613385493,1
3478880655837,1
5039151945903,1
6387490034765,1
4976583450616,1
1695413571569,1
4454890694140,1
4533715509507,1
9462493584640,1
1269327721923,1
6241419653201,1
9231002552629,1
5933576061180,1
6782293804544,1
3049490922246,1
8773290799702,1
9488069349819,1
4615454790184,1
8453787836669,1
1450067263570,1
2718997515992,1
6044813194079,1
3450444887625,1
5356495677520,1
5121687698382,1
5835838848457,1
4435912563736,1
3414134566160,1
0241010258658,1
9838699150444,1
6351507837120,1
0325898581708,1
6527200285043,1
2235969760711,1
8440212573787,1
6628218727485,1
7700463997529,1
4107136879961,1
3183193545774,1
6171167767281,1
5207774085096,1
5953339709876,1
3521317498368,1
1019831812422,1
6033923763879,1
3963454904492,1
7046379818368,1
7427383107448,1
6974071569336,1
9927222892057,1
6843310615847,1
5733812587975,1
8748799444736,1
3303653076925,1
8275408614971,1
8633120817702,1
5281582663400,1
9851199624406,1
1992194511051,1
4940303962710,1
8583850248072,1
7226481256566,1
2512604107187,1
8750655588300,1
5093274237567,1
5062743255616,1
1106364688645,1
8146252401065,1
4059086831127,1
6232141654178,1
0693912908610,1
8650510592117,1
9499713409797,1
4753650429191,1
0449602602128,1
5418857703220,1
4468515049796,1
7019824036761,1
5969271632653,1
9098655680730,1
6388313010881,1
7302412316711,1
4698972098024,1
9928710493978,1
6739982457871,1
0529787894645,1
2928740595229,1
3315235441496,1
3815529863329,1
9817668954610,1
0843669706742,1
1945528661984,1
7987769289552,1
5062032506962,1
3180225590351,1
0685686664441,1
8525882559016,1
7947846060085,1
1527626552618,1
0119698834474,1
3930594621176,1
5032135047457,1
7478857635219,1
7136626763227,1
0665933617673,1
8004628421423,1
3097526174602,1
2681466915893,1
3138435478853,1
6708203403072,1
5511486821263,1
8983918276069,1
0905775340842,1
8403717565497,1
1103965549023,1
8975355529778,1
1536009678395,1
5021687634734,1
6449235277995,1
0181313699089,1
4209732026364,1
3873453805839,1
7488927051146,1
2627733461366,1
8719715376325,1
8505701518981,1
5924849121045,1
4835524208290,1
6911169255351,1
2512407053834,1
3864492290946,1
8968686442236,1
5324136323822,1
0063581880485,1
7688145486601,1
2225613796753,1
8683236698696,1
7334771761468,1
7298185408251,1
2869204872794,1
6491508923849,1
1480463717360,1
8183928541007,1
2724961410095,1
0640788647143,1
5491246023994,1
5190934021518,1
1672575362297,1
8245607802219,1
4429707208285,1
6728657187410,1
9800078170770,1
9571101432195,1
5312711922591,1
9468305858077,1
3513011078137,1
6141734004019,1
0575471177761,1
8190356629160,1
3984701913814,1
5971927610724,1
7941732610248,1
4009265594220,1
0475565230733,1
3922225302721,1
5358739097446,1
2419202072667,1
2843164455389,1
6514770476230,1
0003865069403,1
0984141131925,1
3893854280042,1
0804389960135,1
3236636044508,1
1289395564550,1
8180565622441,1
4463919624914,1
8202867832479,1
0342028893418,1
2264364136937,1
9805877846222,1
3947390571383,1
2544764779959,1
5337927258746,1
1788107318745,1
7919651427544,1
4176832333107,1
6955879570939,1
9735511961182,1
7997250448368,1
7668732962794,1
1895587275892,1
0869351280949,1
8405436265283,1
6472911171720,1
2470454900801,1
6768700213710,1
1436903752996,1
2755447999216,1
5315935748626,1
4131110699900,1
3477067477354,1
6005691791743,1
3414293977524,1
5602430038537,1
4717685844220,1
9198855790762,1
7268463331779,1
9215192351309,1
3751190062978,1
3263114033884,1
4840041021048,1
5229537972634,1
5660992099960,1
5935969355401,1
3827327138578,1
2316184145771,1
3627604859901,1
4675010174674,1
9324370216337,1
5341361664223,1
4808288206765,1
1366604902515,1
5707978799190,1
3534099839168,1
4487271059955,1
3991004162290,1
5939502409446,1
4251062089823,1
1800657507346,1
7552311724869,1
5265014658561,1
7037636737584,1
4884878792399,1
7836687850606,1
8771992184086,1
6014776252017,1
1631122218920,1
0854547030408,1
9535847567962,1
5879776810107,1
5782518156435,1
6493513898112,1
0639057079464,1
2546074194712,1
4934106112335,1
7415664129104,1
0755036542436,1
0552945561301,1
9903419958843,1
8135226332429,1
1170435349797,1
7642528364979,1
0088822625618,1
3897380990833,1
9118098923307,1
4792234776429,1
8052921670345,1
0031865454622,1
1678438569452,1
0030251375190,1
3104422504942,1
9313787298975,1
8481285535968,1
8715342867120,1
5435931649588,1
4346158188440,1
0480526039799,1
7480680869419,1
1476832087592,1
3943123613467,1
6723437877017,1
1538283352350,1
8374077380153,1
8285114878611,1
9283238127553,1
0206537610907,1
9195444004446,1
2669124025375,1
4468411526902,1
8227316558595,1
5997294785988,1
1574120270395,1
4108182371409,1
5105721854552,1
4273520279331,1
1729555899752,1
9797393481578,1
2032172529094,1
0258374152614,1
9829476605745,1
9303518916735,1
7102708308396,1
6466209266588,1
0041878761983,1
2339513466613,1
7522918819084,1
2437987979513,1
5363966820972,1
1283609274938,1
3405829985540,1
8313230270740,1
1366866206512,1
5313855115627,1
5446070182041,1
9596820766543,1
1536001611178,1
2185310939672,1
1400969180178,1
3316807152482,1
1404881393487,1
7399681784433,1
7732332643930,1
9867670297113,1
7050156794776,1
3002369167377,1
0059233442736,1
8776630381766,1
3988177697681,1
7250277725752,1
0432558366596,1
6300204451092,1
2806068120289,1
7703838801155,1
1484701402407,1
3326297832238,1
4849649624156,1
4989230469046,1
7551106523946,1
9035693866405,1
6808876931923,1
9528192141406,1
2225384122119,1
0997946729099,1
6857403429235,1
8299114493644,1
8149981496395,1
0492301481921,1
5017954969258,1
4133279576740,1
5957148711983,1
3677280930227,1
3575790650782,1
1010921077080,1
8055209883628,1
6036179844019,1
4659992187433,1
6744085964935,1
8350420596839,1
4771264260436,1
2402121725240,1
6042411989073,1
7899520819901,1
9086224625008,1
9929006497779,1
8830021996608,1
7670196359591,1
9463023259991,1
1524887574878,1
3153636409413,1
5259757355382,1
5904265881044,1
1212585962188,1
0173408035421,1
6798537417562,1
4653373535455,1
9625118823221,1
7157225637528,1
4097430322044,1
1715231678391,1
6728550259849,1
2508161703375,1
8931173756482,1
0694327172344,1
3969842905515,1
9336558936616,1
1123095106354,1
8261085153551,1
0734247934728,1
9883025152814,1
7762287381618,1
0164931916868,1
7373567653891,1
9608583345481,1
6082262920573,1
6652323574917,1
5425710283058,1
9895893483549,1
0972351789234,1
6632898059552,1
8055271167954,1
8657427532588,1
0371664258497,1
0756207617175,1
0270834169116,1
2687840963450,1
0004570416933,1
1363577699985,1
4267679318911,1
4179251523166,1
4795586613954,1
8176030768844,1
9375680980685,1
6199594698626,1
5168267936922,1
3925535543181,1
7003795760602,1
5071692601207,1
1695008538656,1
9085128633584,1
0080424318684,1
6585701659183,1
4801711891873,1
5260849594022,1
0219458892253,1
7603411011561,1
3989891859522,1
0070836863124,1
3156593432661,1
9183459458217,1
3089370054728,1
0779392421426,1
3628174089323,1
4616904890133,1
8041134069565,1
2652531356804,1
0502397646064,1
2663822072594,1
9178238220888,1
7016158039796,1
5388884168807,1
9922050576346,1
4085136216477,1
2733725968116,1
5829173619803,1
8075884996796,1
3938504902759,1
7526938211170,1
3514613169018,1
2232197331720,1
7454197103311,1
7935763558167,1
8342242009857,1
9246342461647,1
8022835865861,1
8950042207870,1
0853041312317,1
2804731956890,1
0591199357360,1
2145579938892,1
2938250086612,1
9485922085440,1
5007372992501,1
1254249724725,1
5974686896903,1
0424284424831,1
6897279689159,1
4401375327543,1
6031029637193,1
8088642193528,1
3006803140889,1
1745086405712,1
2459724057377,1
9043498087550,1
3270013708911,1
4042561692160,1
8021883701879,1
2547054457254,1
8389897639770,1
3327277606078,1
1398149744589,1
9101504767015,1
8297109142201,1
9050993588802,1
0732104426539,1
0249925427893,1
6805027967480,1
4154648253413,1
1129174906372,1
8492548565479,1
7443401238260,1
1565487714882,1
2227369016314,1
6200661544873,1
8095205182264,1
9132996651674,1
6601227191751,1
2589332346829,1
2097004037970,1
6134607810787,1
4545006812043,1
6640026449052,1
0817426514321,1
8537807339641,1
6244947362119,1
8208886721459,1
5796243867504,1
3249446281261,1
8767555219456,1
7415123870073,1
7186960543498,1
1950502588355,1
3719242028723,1
3855782633123,1
8346540289430,1
1985724267764,1
7048656693231,1
2804133328820,1
7127692592231,1
1837427320225,1
4613624296467,1
3762689559336,1
3766636701199,1
6145402023371,1
3531704298693,1
0328800914502,1
0901951409464,1
1320911404254,1
7445280623724,1
6295247033599,1
9775871668765,1
6886599579783,1
6908992474042,1
6735461902122,1
6463270198787,1
7464244033898,1
4624329507086,1
4195481483209,1
8992687085710,1
5348477830399,1
0054839017111,1
9435514820270,1
9854963072397,1
6151831552948,1
9960152254687,1
5843510265584,1
7726568092617,1
5866438811114,1
3894927106191,1
1577286349493,1
0465076777889,1
6676366921446,1
0198561264082,1
3814418523689,1
0826749930701,1
1185508279284,1
6608361487108,1
1834235465070,1
4969196589576,1
9390288556551,1
9655542100834,1
7079926573083,1
9182206312598,1
1063172590563,1
6761970475888,1
0684605466999,1
8108645621399,1
5392291999213,1
4746376144363,1
8734372628938,1
9944912806316,1
4246595556454,1
8840967751001,1
4603151176479,1
2902457406368,1
9771145452511,1
6239145273190,1
5392590753394,1
5655454779894,1
7109150334577,1
6217048791034,1
8376085942378,1
7632558287553,1
0926410496052,1
1793677990420,1
3874785884042,1
7759263496237,1
9241435562171,1
4731722997694,1
2721634527906,1
9147968652795,1
3471925383689,1
0804600419176,1
0787009502352,1
8267893881051,1
4095426181279,1
1113061244296,1
6464402196398,1
4542524812227,1
3249526500695,1
2157326013776,1
6204550164692,1
4591794145085,1
8684281021286,1
1743229408101,1
7132432881766,1
4020519132852,1
1230914742041,1
4305911036411,1
3759522407336,1
4902496755685,1
0469533858432,1
6099794006880,1
2276628411810,1
3951883546796,1
1481596494005,1
4694620723416,1
5064796929049,1
2950526527797,1
5473514016174,1
5663755933457,1
1764188204153,1
8746745449040,1
7625599499351,1
4112959448324,1
5252663069992,1
8878950025341,1
5530749178685,1
6851808815587,1
0823386700230,1
0257725408240,1
9239619286852,1
7848495608966,1
1701303681857,1
2230503190689,1
8136815438416,1
8538526393686,1
0624769420161,1
7471627899811,1
7530806213579,1
2379831763315,1
1017519982580,1
2896500886392,1
5408815814921,1
4968232460312,1
8748310951798,1
3755289448841,1
6214320358152,1
8103382809871,1
5325966049883,1
0370054763115,1
8718640507149,1
5393034637805,1
8224609062111,1
9965176827114,1
0840421451346,1
2342818387996,1
3426133797971,1
1665742071894,1
4943928334962,1
9621732876018,1
5296699161152,1
4687280957222,1
4834465630337,1
3612484770873,1
8188536572405,1
7035609121521,1
3907168989208,1
8647588249869,1
7234539346893,1
6536186400777,1
5772525636099,1
1089557907542,1
7384010765764,1
3541918243600,1
8761106589470,1
7353524389216,1
1850744325674,1
5095595383282,1
4484135072617,1
0413788662559,1
0199645176406,1
7797321578433,1
9484515935414,1
9831819464070,1
2722597933568,1
8456535361871,1
1033212902700,1
9321213930368,1
6941946093777,1
3286828839399,1
7793335725948,1
8901889455108,1
1014657057163,1
8757541896105,1
5123970348448,1
1047393931039,1
3695688300077,1
2873691685683,1
1192256477268,1
7212746854448,1
4377105105869,1
7830176177618,1
6004030468445,1
2716232612857,1
1144146776128,1
7184695115133,1
5094270001145,1
9347645221331,1
8530811050816,1
8338133675607,1
8967565536110,1
1481254715558,1
3579148682609,1
7627996749817,1
5278865281178,1
3212063069949,1
2941077772231,1
8105379760325,1
8557531968023,1
0358178003805,1
1057648241653,1
4117699412376,1
6358364964501,1
7280944399047,1
1935974478953,1
5809939437322,1
0970580452097,1
0537084180415,1
5959320838242,1
6160040838071,1
4144523953651,1
7973169298768,1
1465020873017,1
4381648140799,1
8882706488458,1
3830973315866,1
8343678775088,1
4901706800948,1
9096502651865,1
8023872486514,1
1577909117560,1
2230860206498,1
2324838000185,1
4612514840414,1
1263683944248,1
9519531982422,1
4158395795493,1
7352990973448,1
8050558682724,1
8313241319476,1
3753777167014,1
2921504953402,1
6765563385349,1
4998354710804,1
2317279164400,1
4042219576682,1
2024364548587,1
8376760765353,1
5780481993460,1
4435499605768,1
1929865247865,1
0672083088208,1
0380426751619,1
0635639680554,1
9818470292433,1
6817062113135,1
2476313772381,1
6221139164225,1
4738943407308,1
4737321597594,1
5286190117840,1
9179228959115,1
7252482793694,1
7275371000949,1
0590046782690,1
2162460146891,1
2444856040861,1
0398937031335,1
4129037823195,1
0399576248849,1
0981741642042,1
7766430552504,1
4278143667497,1
4800661639283,1
0727979606681,1
2227485787938,1
2162419488966,1
7668713082039,1
6137707154744,1
9276273752804,1
6704411251184,1
0054500500126,1
9276177205611,1
2688891760364,1
5466747363924,1
8126581255119,1
2773651873542,1
7935313674897,1
8122610903259,1
2655903456188,1
6354360575338,1
6556315443963,1
7922511412215,1
7839724456687,1
9897196605918,1
8333809467821,1
1131434277566,1
2745569644910,1
7640179680059,1
7503702062459,1
9854929935391,1
7321871943436,1
8007075412556,1
5603575329467,1
7767059252097,1
9947485893189,1
4033687454961,1
2554807362055,1
4513468170247,1
8939098490153,1
1750721775662,1
1434433880288,1
4753380452629,1
4305810827318,1
4224492099441,1
4262886187855,1
9819928082521,1
1207533013500,1
0967227613508,1
0419703091633,1
4266958997021,1
6498592271344,1
7554538838169,1
4560195026705,1
0425888377493,1
9437200489358,1
3832630328295,1
2930908176874,1
2135899913792,1
4113662645529,1
8578492284847,1
0135776905614,1
4076801098115,1
6810724421975,1
1078394215309,1
1421081882160,1
1397088834092,1
8288227915143,1
3909539470575,1
7360888023083,1
9969567572324,1
9401111935686,1
9475497664423,1
3768539674136,1
7898785809603,1
6004813337876,1
2544030830209,1
1312894502256,1
1975209396485,1
4735325584077,1
4822893505006,1
2715538499940,1
3512780467722,1
9783644590656,1
2334791855326,1
8939694429601,1
6532433384258,1
8944225315322,1
6591453121960,1
1004314940914,1
7923443408802,1
1754316369229,1
2712246896283,1
5184315123533,1
1841607953851,1
1663297507820,1
4913572921184,1
9870509903994,1
8084256383218,1
8223368508106,1
9491628914106,1
9964873887735,1
4405026084809,1
8712568985621,1
9144635900609,1
9669240172673,1
7416069612260,1
7267732867568,1
8797525921409,1
6645124453352,1
5587415939163,1
0751578431207,1
5346514938725,1
6557191931728,1
4167759199020,1
8219513197134,1
5300009895719,1
9344841147069,1
8266593150573,1
2956795808568,1
4438350480306,1
8900863799559,1
2564377265663,1
9645566175444,1
1105816757502,1
2643932263846,1
5913691949365,1
0918149532231,1
2782438484406,1
2321696956302,1
8264205408623,1
5740983718961,1
6947272427286,1
5078562680560,1
2625131082404,1
9956250062552,1
2663391309121,1
6681674167059,1
9024407048893,1
8044524991422,1
9574316027422,1
0252716946190,1
3857969798045,1
7656345146854,1
0829588949743,1
0924323821824,1
0279870392366,1
2297682850452,1
2844309024385,1
9541639241682,1
9071665589453,1
0572797017931,1
2118648079444,1
5117814774371,1
1868079487493,1
4495809308215,1
6973604305236,1
5734380967060,1
6021243097965,1
4465601309222,1
2641679872970,1
7999147831123,1
7069437821056,1
9113752871055,1
0641360825836,1
2425966925095,1
1140589575250,1
